Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1525316400.0,2018-05-03 03-AM,BTCUSD,9274.45,9306.48,9250.09,9257.99,498.45,4622921.07
1525312800.0,2018-05-03 02-AM,BTCUSD,9242.26,9280,9218.4,9274.45,291.9,2697269.8
1525309200.0,2018-05-03 01-AM,BTCUSD,9215.05,9270.71,9203.55,9242.26,36.2,334510.3
1525305600.0,2018-05-03 12-AM,BTCUSD,9230.47,9254.48,9200.54,9215.05,32.04,295740.71
1525302000.0,2018-05-02 11-PM,BTCUSD,9252,9260.97,9214.5,9230.47,25.34,234106.31
1525298400.0,2018-05-02 10-PM,BTCUSD,9226.68,9252,9198.12,9252,38.05,351239.83
1525294800.0,2018-05-02 09-PM,BTCUSD,9193.11,9251.99,9193.1,9226.68,53.72,495638.24
1525291200.0,2018-05-02 08-PM,BTCUSD,9148.87,9193.11,9124.63,9193.11,25.8,236360.59
1525287600.0,2018-05-02 07-PM,BTCUSD,9151.33,9154.09,9074.01,9148.87,39.62,360543.01
1525284000.0,2018-05-02 06-PM,BTCUSD,9149.23,9160.47,9127.6,9151.33,16.45,150375.5
1525280400.0,2018-05-02 05-PM,BTCUSD,9149.14,9153.12,9134.53,9149.23,11.51,105246.49
1525276800.0,2018-05-02 04-PM,BTCUSD,9151.71,9170,9139.62,9149.14,34.38,314766.82
1525273200.0,2018-05-02 03-PM,BTCUSD,9108.63,9160,9107.57,9151.71,33.09,302648.82
1525269600.0,2018-05-02 02-PM,BTCUSD,9126.52,9139.04,9097.39,9108.63,25.79,235067.51
1525266000.0,2018-05-02 01-PM,BTCUSD,9110.41,9144.38,9043.75,9126.52,69.6,632821.6
1525262400.0,2018-05-02 12-PM,BTCUSD,9191.27,9200.84,9079.52,9110.41,43.1,393684.87
1525258800.0,2018-05-02 11-AM,BTCUSD,9159.61,9207.5,9159.61,9191.27,33.1,303953.98
1525255200.0,2018-05-02 10-AM,BTCUSD,9139.91,9196.36,9127.21,9159.61,44.97,412176.07
1525251600.0,2018-05-02 09-AM,BTCUSD,9122.57,9155.55,9119.93,9139.91,26.21,239441.47
1525248000.0,2018-05-02 08-AM,BTCUSD,9153.89,9163.48,9110.14,9122.57,29.44,268982.43
1525244400.0,2018-05-02 07-AM,BTCUSD,9155.71,9164.64,9130.63,9153.89,31.82,290962.18
1525240800.0,2018-05-02 06-AM,BTCUSD,9079.47,9155.71,9055.41,9155.71,89.18,811974.79
1525237200.0,2018-05-02 05-AM,BTCUSD,9094.31,9124.88,9079.22,9079.47,26.16,238215.87
1525233600.0,2018-05-02 04-AM,BTCUSD,9069.96,9112.64,9069.96,9094.31,22.95,208773.87
1525230000.0,2018-05-02 03-AM,BTCUSD,9065,9086.96,9026.36,9069.96,36.16,327671.49
1525226400.0,2018-05-02 02-AM,BTCUSD,9034.76,9077.91,9009.2,9065,35.91,324904.89
1525222800.0,2018-05-02 01-AM,BTCUSD,9053.22,9062.47,8992.63,9034.76,35.07,316661.59
1525219200.0,2018-05-02 12-AM,BTCUSD,9058.62,9145.85,9035.53,9053.22,101.23,921152.82
1525215600.0,2018-05-01 11-PM,BTCUSD,9051.09,9095.49,9041.07,9058.62,73.19,663405.94
1525212000.0,2018-05-01 10-PM,BTCUSD,9080.46,9090.3,9042.46,9051.09,47.98,435253.55
1525208400.0,2018-05-01 09-PM,BTCUSD,9047.74,9130.55,9047.74,9080.46,52.8,480095.42
1525204800.0,2018-05-01 08-PM,BTCUSD,8988.12,9066.49,8985.5,9047.74,28.29,255488.46
1525201200.0,2018-05-01 07-PM,BTCUSD,8975.3,9010.46,8960.02,8988.12,103.7,931717.75
1525197600.0,2018-05-01 06-PM,BTCUSD,9023.24,9032.68,8953.31,8975.3,161.57,1451993.86
1525194000.0,2018-05-01 05-PM,BTCUSD,9027.8,9046.38,9000.47,9023.24,138.14,1246089.53
1525190400.0,2018-05-01 04-PM,BTCUSD,8966.91,9045.32,8960.14,9027.8,217.44,1956485.81
1525186800.0,2018-05-01 03-PM,BTCUSD,8963.42,8994.24,8952.3,8966.91,161.43,1448357.19
1525183200.0,2018-05-01 02-PM,BTCUSD,8982.73,8987.98,8936.52,8963.42,150.93,1352903.31
1525179600.0,2018-05-01 01-PM,BTCUSD,8937.26,8999.31,8906.29,8982.73,307.1,2750186.9
1525176000.0,2018-05-01 12-PM,BTCUSD,9035.65,9042.22,8869.4,8937.26,509.25,4558709.49
1525172400.0,2018-05-01 11-AM,BTCUSD,9064.13,9096.85,9013.53,9035.65,186.78,1693237.25
1525168800.0,2018-05-01 10-AM,BTCUSD,9077.16,9097.46,9030.1,9064.13,182.24,1652253.32
1525165200.0,2018-05-01 09-AM,BTCUSD,9069.87,9113.87,9058.66,9077.16,244.11,2217774.26
1525161600.0,2018-05-01 08-AM,BTCUSD,9040.08,9114.7,9039.03,9069.87,288.2,2615403.72
1525158000.0,2018-05-01 07-AM,BTCUSD,9028.14,9163.49,9020.65,9040.08,303.5,2750689.43
1525154400.0,2018-05-01 06-AM,BTCUSD,8979.41,9045,8978.58,9028.14,159.72,1439452.52
1525150800.0,2018-05-01 05-AM,BTCUSD,9013.03,9028.03,8944.17,8979.41,263.78,2370633.97
1525147200.0,2018-05-01 04-AM,BTCUSD,8958.51,9036.09,8955.61,9013.03,148.58,1336329.96
1525143600.0,2018-05-01 03-AM,BTCUSD,9037.24,9048.69,8937.4,8958.51,172.21,1548715.96
1525140000.0,2018-05-01 02-AM,BTCUSD,9059.22,9073.71,8976.1,9037.24,172.21,1553773.13
1525136400.0,2018-05-01 01-AM,BTCUSD,9050.48,9095.49,8972.5,9059.22,389.57,3521058.89
1525132800.0,2018-05-01 12-AM,BTCUSD,9259.79,9272.43,9035.47,9050.48,584.73,5337246.43
1525129200.0,2018-04-30 11-PM,BTCUSD,9238.55,9285.5,9234.5,9259.79,290.66,2690146.49
1525125600.0,2018-04-30 10-PM,BTCUSD,9285.47,9334.22,9219.02,9238.55,219.61,2039476.93
1525122000.0,2018-04-30 09-PM,BTCUSD,9305.03,9326.87,9266.57,9285.47,305.75,2843597.34
1525118400.0,2018-04-30 08-PM,BTCUSD,9331.97,9364.77,9305.03,9305.03,177.12,1653325.63
1525114800.0,2018-04-30 07-PM,BTCUSD,9371.06,9385.49,9302.74,9331.97,334.44,3122024.97
1525111200.0,2018-04-30 06-PM,BTCUSD,9381.08,9413.65,9333.01,9371.06,318.49,2987394.59
1525107600.0,2018-04-30 05-PM,BTCUSD,9331.42,9407.48,9331.42,9381.08,233.84,2193172.57
1525104000.0,2018-04-30 04-PM,BTCUSD,9367.73,9428.37,9315.41,9331.42,552.01,5173985.31
1525100400.0,2018-04-30 03-PM,BTCUSD,9368,9386.64,9337.78,9367.73,287.2,2688797.74
1525096800.0,2018-04-30 02-PM,BTCUSD,9338.67,9374.16,9310.53,9368,513.75,4801586.73
1525093200.0,2018-04-30 01-PM,BTCUSD,9356.17,9374.94,9321.65,9338.67,341.18,3189055.6
1525089600.0,2018-04-30 12-PM,BTCUSD,9307.92,9388.35,9301.19,9356.17,138.33,1294032.76
1525086000.0,2018-04-30 11-AM,BTCUSD,9290.41,9322.47,9282.08,9307.92,111.73,1039824.74
1525082400.0,2018-04-30 10-AM,BTCUSD,9288.14,9337,9239.02,9290.41,208.1,1932531.52
1525078800.0,2018-04-30 09-AM,BTCUSD,9249.78,9326.38,9221.63,9288.14,236.73,2194881.99
1525075200.0,2018-04-30 08-AM,BTCUSD,9252.47,9301.72,9169,9249.78,345.62,3187865.06
1525071600.0,2018-04-30 07-AM,BTCUSD,9339.97,9340.89,9224.51,9252.47,421.79,3907965.92
1525068000.0,2018-04-30 06-AM,BTCUSD,9393.6,9404.64,9296.14,9339.97,257.83,2410422.87
1525064400.0,2018-04-30 05-AM,BTCUSD,9310.63,9410.68,9300,9393.6,173.53,1624518.52
1525060800.0,2018-04-30 04-AM,BTCUSD,9370.23,9399.03,9310.63,9310.63,365.83,3424373.3
1525057200.0,2018-04-30 03-AM,BTCUSD,9497.74,9530.96,9370.21,9370.23,376.67,3564224.12
1525053600.0,2018-04-30 02-AM,BTCUSD,9450.37,9500,9435.8,9497.74,193.98,1835122.47
1525050000.0,2018-04-30 01-AM,BTCUSD,9452.43,9468.68,9424.52,9450.37,155.83,1472008.57
1525046400.0,2018-04-30 12-AM,BTCUSD,9439.42,9469.13,9360.98,9452.43,398.97,3752666.02
1525042800.0,2018-04-29 11-PM,BTCUSD,9444.13,9465.8,9415.35,9439.42,226.1,2134752.05
1525039200.0,2018-04-29 10-PM,BTCUSD,9369.59,9471.53,9358.71,9444.13,407.24,3838704.47
1525035600.0,2018-04-29 09-PM,BTCUSD,9364.49,9396.47,9363.88,9369.59,154.07,1445234.2
1525032000.0,2018-04-29 08-PM,BTCUSD,9383.82,9395.96,9351.75,9364.49,160.37,1502532.76
1525028400.0,2018-04-29 07-PM,BTCUSD,9390.76,9416.75,9367.43,9383.82,155.94,1463654.43
1525024800.0,2018-04-29 06-PM,BTCUSD,9353.21,9399.79,9323.46,9390.76,142.38,1332541.67
1525021200.0,2018-04-29 05-PM,BTCUSD,9356.02,9377.46,9278.79,9353.21,492.23,4588843.49
1525017600.0,2018-04-29 04-PM,BTCUSD,9360.1,9366.52,9324.55,9356.02,215.94,2017828.42
1525014000.0,2018-04-29 03-PM,BTCUSD,9316.76,9374.52,9305.05,9360.1,204.51,1908805.35
1525010400.0,2018-04-29 02-PM,BTCUSD,9322.71,9387.91,9304.51,9316.76,342.13,3196633.55
1525006800.0,2018-04-29 01-PM,BTCUSD,9294.94,9358.29,9279.26,9322.71,609.08,5676383.84
1525003200.0,2018-04-29 12-PM,BTCUSD,9287.09,9348.8,9244.5,9294.94,263.69,2452448.62
1524999600.0,2018-04-29 11-AM,BTCUSD,9229.62,9318.47,9204.44,9287.09,239.57,2218474.22
1524996000.0,2018-04-29 10-AM,BTCUSD,9347.73,9347.73,9181.62,9229.62,355.06,3291390.45
1524992400.0,2018-04-29 09-AM,BTCUSD,9329.89,9444.16,9227.54,9347.73,651.42,6059188.49
1524988800.0,2018-04-29 08-AM,BTCUSD,9473.51,9487.47,9292.93,9329.89,346.44,3253790.65
1524985200.0,2018-04-29 07-AM,BTCUSD,9491.32,9521.71,9454.59,9473.51,236.29,2242676.94
1524981600.0,2018-04-29 06-AM,BTCUSD,9467.5,9505.5,9437.36,9491.32,239.13,2265258.59
1524978000.0,2018-04-29 05-AM,BTCUSD,9496.95,9515.56,9436.17,9467.5,179.91,1705059.9
1524974400.0,2018-04-29 04-AM,BTCUSD,9503.16,9553.34,9475.52,9496.95,137.31,1306804.78
1524970800.0,2018-04-29 03-AM,BTCUSD,9562.14,9570.01,9475.76,9503.16,368.83,3512213.28
1524967200.0,2018-04-29 02-AM,BTCUSD,9505.18,9579.03,9490.39,9562.14,390.67,3725609.72
1524963600.0,2018-04-29 01-AM,BTCUSD,9417.6,9532.01,9409.86,9505.18,339.93,3224276.39
1524960000.0,2018-04-29 12-AM,BTCUSD,9370.22,9451.36,9368.87,9417.6,356.54,3358795.13
1524956400.0,2018-04-28 11-PM,BTCUSD,9380.54,9407.93,9355.31,9370.22,135.29,1268253.43
1524952800.0,2018-04-28 10-PM,BTCUSD,9315,9382,9292.93,9380.54,130.37,1219291.02
1524949200.0,2018-04-28 09-PM,BTCUSD,9342.62,9383.16,9292.94,9315,473.62,4420191.34
1524945600.0,2018-04-28 08-PM,BTCUSD,9399.23,9425.55,9342.62,9342.62,375.53,3528956.84
1524942000.0,2018-04-28 07-PM,BTCUSD,9402.32,9408.49,9364.5,9399.23,224.29,2105839.89
1524938400.0,2018-04-28 06-PM,BTCUSD,9308.21,9408.59,9304.5,9402.32,278.67,2612174.23
1524934800.0,2018-04-28 05-PM,BTCUSD,9329.99,9373.07,9305.55,9308.21,161.93,1512435.05
1524931200.0,2018-04-28 04-PM,BTCUSD,9362.69,9391.98,9282.18,9329.99,295.83,2763222.3
1524927600.0,2018-04-28 03-PM,BTCUSD,9328.91,9367.51,9274.5,9362.69,212.28,1977463.15
1524924000.0,2018-04-28 02-PM,BTCUSD,9395.16,9450.6,9288.72,9328.91,383.86,3595473.66
1524920400.0,2018-04-28 01-PM,BTCUSD,9357.19,9398.7,9326.24,9395.16,255.73,2393661.88
1524916800.0,2018-04-28 12-PM,BTCUSD,9227.51,9380.99,9218.71,9357.19,381.3,3555802.5
1524913200.0,2018-04-28 11-AM,BTCUSD,9265.88,9276.5,9209.31,9227.51,144.67,1336918.46
1524909600.0,2018-04-28 10-AM,BTCUSD,9272.82,9295.81,9235.59,9265.88,194.06,1798657.35
1524906000.0,2018-04-28 09-AM,BTCUSD,9241.42,9302.03,9177.31,9272.82,434.47,4010361.59
1524902400.0,2018-04-28 08-AM,BTCUSD,9121.94,9310.79,9075.34,9241.42,557.84,5156417.43
1524898800.0,2018-04-28 07-AM,BTCUSD,9150.73,9159.4,9108.47,9121.94,226.95,2072300.11
1524895200.0,2018-04-28 06-AM,BTCUSD,9189.3,9193.82,9137.48,9150.73,303.13,2778822.41
1524891600.0,2018-04-28 05-AM,BTCUSD,9165,9210.58,9162.51,9189.3,129.96,1194455.16
1524888000.0,2018-04-28 04-AM,BTCUSD,9193.56,9196.34,9153.86,9165,170.05,1560646.53
1524884400.0,2018-04-28 03-AM,BTCUSD,9114.51,9200,9114.51,9193.56,167.35,1532610.79
1524880800.0,2018-04-28 02-AM,BTCUSD,9169.83,9180.86,9114.51,9114.51,222.79,2039248.82
1524877200.0,2018-04-28 01-AM,BTCUSD,9075.85,9170.98,9067.35,9169.83,232.34,2115087.36
1524873600.0,2018-04-28 12-AM,BTCUSD,9007.22,9129.95,9000,9075.85,443.05,4016668.75
1524870000.0,2018-04-27 11-PM,BTCUSD,9109.3,9130.49,9000,9007.22,267.77,2429702.64
1524866400.0,2018-04-27 10-PM,BTCUSD,9080,9164.12,9080,9109.3,388.57,3546009.18
1524862800.0,2018-04-27 09-PM,BTCUSD,9073.99,9128.65,9021.02,9080,262.15,2380881.08
1524859200.0,2018-04-27 08-PM,BTCUSD,9177.43,9240.06,9038.27,9073.99,575.07,5252327.44
1524855600.0,2018-04-27 07-PM,BTCUSD,9294.71,9294.71,9157.82,9177.43,403.8,3721684.53
1524852000.0,2018-04-27 06-PM,BTCUSD,9342.71,9353.96,9274.51,9294.71,366.28,3412578.66
1524848400.0,2018-04-27 05-PM,BTCUSD,9317.53,9387.02,9312.38,9342.71,193.01,1804782.16
1524844800.0,2018-04-27 04-PM,BTCUSD,9277.2,9350,9274.82,9317.53,269.87,2513944.76
1524841200.0,2018-04-27 03-PM,BTCUSD,9316.24,9329.38,9255,9277.2,340.85,3167893.69
1524837600.0,2018-04-27 02-PM,BTCUSD,9264.88,9318.5,9250.77,9316.24,153.65,1428198.59
1524834000.0,2018-04-27 01-PM,BTCUSD,9321.84,9337.28,9199.13,9264.88,401.16,3713551.76
1524830400.0,2018-04-27 12-PM,BTCUSD,9319.16,9373.81,9287.93,9321.84,201.33,1880155.75
1524826800.0,2018-04-27 11-AM,BTCUSD,9378.71,9387.19,9317.61,9319.16,137.35,1285666.19
1524823200.0,2018-04-27 10-AM,BTCUSD,9380.79,9410,9339.33,9378.71,326.25,3059818.72
1524819600.0,2018-04-27 09-AM,BTCUSD,9253.8,9384.99,9246.51,9380.79,327.97,3058172.25
1524816000.0,2018-04-27 08-AM,BTCUSD,9288.67,9362.33,9245.6,9253.8,356.24,3314236.75
1524812400.0,2018-04-27 07-AM,BTCUSD,9284.52,9295.11,9244.56,9288.67,148.04,1371977.53
1524808800.0,2018-04-27 06-AM,BTCUSD,9233.27,9288.26,9230.94,9284.52,149.11,1381499.04
1524805200.0,2018-04-27 05-AM,BTCUSD,9223.27,9257.75,9215.75,9233.27,132.68,1226053.44
1524801600.0,2018-04-27 04-AM,BTCUSD,9174.23,9248.38,9144.53,9223.27,375.76,3460694.28
1524798000.0,2018-04-27 03-AM,BTCUSD,9295.51,9307.31,9162.94,9174.23,233.04,2152454.42
1524794400.0,2018-04-27 02-AM,BTCUSD,9288.63,9312.88,9277.59,9295.51,88.77,825217.11
1524790800.0,2018-04-27 01-AM,BTCUSD,9258.08,9325.8,9258.08,9288.63,180.68,1679910.83
1524787200.0,2018-04-27 12-AM,BTCUSD,9298.88,9304.59,9221.15,9258.08,252.86,2342035.12
1524783600.0,2018-04-26 11-PM,BTCUSD,9227.78,9324.11,9217.32,9298.88,371.22,3440266.86
1524780000.0,2018-04-26 10-PM,BTCUSD,9121.47,9242,9119.86,9227.78,125.24,1149920.24
1524776400.0,2018-04-26 09-PM,BTCUSD,9186.58,9210.99,9107.99,9121.47,241.01,2208385.34
1524772800.0,2018-04-26 08-PM,BTCUSD,8999.34,9188.5,8948.5,9186.58,627.59,5720966.06
1524769200.0,2018-04-26 07-PM,BTCUSD,8947.79,9002.8,8883.65,8999.34,121.02,1083924.97
1524765600.0,2018-04-26 06-PM,BTCUSD,8960.36,8985.42,8922.82,8947.79,185.58,1661760.11
1524762000.0,2018-04-26 05-PM,BTCUSD,8986,9030,8945.38,8960.36,245.32,2203147.12
1524758400.0,2018-04-26 04-PM,BTCUSD,8953.87,8998.64,8856,8986,414.59,3715546.4
1524754800.0,2018-04-26 03-PM,BTCUSD,8962.34,8984.56,8918.56,8953.87,221.81,1987178.56
1524751200.0,2018-04-26 02-PM,BTCUSD,8946.18,8996.26,8886.01,8962.34,301.91,2695820.14
1524747600.0,2018-04-26 01-PM,BTCUSD,9016.49,9020.89,8924.63,8946.18,233.11,2091661.81
1524744000.0,2018-04-26 12-PM,BTCUSD,8963.55,9042.72,8961.21,9016.49,193.13,1739142.26
1524740400.0,2018-04-26 11-AM,BTCUSD,8985.26,9012.67,8936.5,8963.55,227.83,2044416.0
1524736800.0,2018-04-26 10-AM,BTCUSD,8892.62,9019.3,8891.82,8985.26,307.21,2754745.23
1524733200.0,2018-04-26 09-AM,BTCUSD,8851.83,8931.26,8820.08,8892.62,303.6,2695950.48
1524729600.0,2018-04-26 08-AM,BTCUSD,8998.65,9022.9,8797.18,8851.83,643.94,5725543.73
1524726000.0,2018-04-26 07-AM,BTCUSD,8977.16,9036.15,8953.31,8998.65,228.92,2058216.12
1524722400.0,2018-04-26 06-AM,BTCUSD,9015.3,9065.99,8911.88,8977.16,353.9,3179541.57
1524718800.0,2018-04-26 05-AM,BTCUSD,9026.5,9109.67,8994.51,9015.3,339.67,3071033.41
1524715200.0,2018-04-26 04-AM,BTCUSD,8897.85,9030.65,8894.58,9026.5,349.97,3132608.67
1524711600.0,2018-04-26 03-AM,BTCUSD,8948.28,8981.42,8876.1,8897.85,272.51,2432292.88
1524708000.0,2018-04-26 02-AM,BTCUSD,8825.95,8982.62,8822.16,8948.28,247.25,2205942.95
1524704400.0,2018-04-26 01-AM,BTCUSD,8881.28,8994.76,8810,8825.95,295.71,2631278.18
1524700800.0,2018-04-26 12-AM,BTCUSD,8969.25,8981.19,8699.9,8881.28,577.45,5097951.0
1524697200.0,2018-04-25 11-PM,BTCUSD,9016.05,9062.53,8863.23,8969.25,619.54,5561316.97
1524693600.0,2018-04-25 10-PM,BTCUSD,9236.98,9258.49,8992.94,9016.05,489.34,4469107.74
1524690000.0,2018-04-25 09-PM,BTCUSD,9109.3,9241.37,9100.14,9236.98,100.74,925177.04
1524686400.0,2018-04-25 08-PM,BTCUSD,8994.72,9145.3,8994.72,9109.3,232.22,2109993.83
1524682800.0,2018-04-25 07-PM,BTCUSD,9013.62,9041.5,8975,8994.72,132.29,1192427.18
1524679200.0,2018-04-25 06-PM,BTCUSD,9078.57,9082.3,8985.8,9013.62,171.85,1553144.53
1524675600.0,2018-04-25 05-PM,BTCUSD,8957.31,9111.11,8941.83,9078.57,184.91,1673107.85
1524672000.0,2018-04-25 04-PM,BTCUSD,9057.68,9061,8917.63,8957.31,216.56,1943079.9
1524668400.0,2018-04-25 03-PM,BTCUSD,9000.86,9069,8945.01,9057.68,320.58,2888267.25
1524664800.0,2018-04-25 02-PM,BTCUSD,9108.68,9111.94,8876.74,9000.86,524.93,4716400.03
1524661200.0,2018-04-25 01-PM,BTCUSD,9223.17,9244.29,9065.66,9108.68,266.96,2441122.37
1524657600.0,2018-04-25 12-PM,BTCUSD,9228.67,9306.53,9165.38,9223.17,257.03,2373297.31
1524654000.0,2018-04-25 11-AM,BTCUSD,9190.14,9264.3,9050.02,9228.67,508.37,4647166.48
1524650400.0,2018-04-25 10-AM,BTCUSD,9350.24,9350.63,9065.5,9190.14,596.79,5486030.77
1524646800.0,2018-04-25 09-AM,BTCUSD,9399.09,9431.24,9305.36,9350.24,263.08,2465338.02
1524643200.0,2018-04-25 08-AM,BTCUSD,9502.28,9545.94,9377.52,9399.09,180.84,1713321.43
1524639600.0,2018-04-25 07-AM,BTCUSD,9489.73,9577.01,9433.72,9502.28,159.07,1511548.14
1524636000.0,2018-04-25 06-AM,BTCUSD,9424.65,9556.93,9416.64,9489.73,163.76,1556138.37
1524632400.0,2018-04-25 05-AM,BTCUSD,9380.17,9495.94,9350.51,9424.65,362.1,3410123.67
1524628800.0,2018-04-25 04-AM,BTCUSD,9470.94,9612.39,9251.32,9380.17,915.63,8648887.52
1524625200.0,2018-04-25 03-AM,BTCUSD,9755.71,9800.47,9449.26,9470.94,335.02,3243882.25
1524621600.0,2018-04-25 02-AM,BTCUSD,9721.29,9818.24,9715.4,9755.71,246.46,2409345.83
1524618000.0,2018-04-25 01-AM,BTCUSD,9632.79,9734.71,9590.94,9721.29,148.77,1439188.14
1524614400.0,2018-04-25 12-AM,BTCUSD,9696.76,9789.99,9539.96,9632.79,616.04,5958124.52
1524610800.0,2018-04-24 11-PM,BTCUSD,9597.43,9789.96,9575.51,9696.76,470.27,4561557.72
1524607200.0,2018-04-24 10-PM,BTCUSD,9517.42,9638,9494.07,9597.43,533.42,5113930.35
1524603600.0,2018-04-24 09-PM,BTCUSD,9495.55,9567.99,9475.55,9517.42,382.33,3639163.0
1524600000.0,2018-04-24 08-PM,BTCUSD,9498.26,9500,9463.22,9495.55,246.43,2337786.3
1524596400.0,2018-04-24 07-PM,BTCUSD,9473.15,9500,9400,9498.26,433.0,4098493.74
1524592800.0,2018-04-24 06-PM,BTCUSD,9481.56,9487.45,9428.36,9473.15,224.87,2125930.31
1524589200.0,2018-04-24 05-PM,BTCUSD,9439.35,9498,9432.46,9481.56,207.13,1960542.96
1524585600.0,2018-04-24 04-PM,BTCUSD,9452.81,9457.09,9403.96,9439.35,175.5,1655535.88
1524582000.0,2018-04-24 03-PM,BTCUSD,9392.04,9475.78,9389.83,9452.81,165.58,1563366.6
1524578400.0,2018-04-24 02-PM,BTCUSD,9365.07,9424.85,9312.01,9392.04,558.58,5230349.59
1524574800.0,2018-04-24 01-PM,BTCUSD,9447.85,9500,9350,9365.07,573.92,5420661.76
1524571200.0,2018-04-24 12-PM,BTCUSD,9397.3,9450,9395.02,9447.85,181.27,1707720.66
1524567600.0,2018-04-24 11-AM,BTCUSD,9409.06,9437.29,9387.18,9397.3,222.13,2091362.9
1524564000.0,2018-04-24 10-AM,BTCUSD,9395,9428.65,9379.13,9409.06,276.78,2600927.07
1524560400.0,2018-04-24 09-AM,BTCUSD,9350.13,9399,9330.42,9395,201.33,1886215.59
1524556800.0,2018-04-24 08-AM,BTCUSD,9307.44,9367.66,9307.04,9350.13,118.04,1102819.89
1524553200.0,2018-04-24 07-AM,BTCUSD,9346.27,9355.93,9260.78,9307.44,349.51,3252180.09
1524549600.0,2018-04-24 06-AM,BTCUSD,9399.46,9400,9328.14,9346.27,282.62,2646105.06
1524546000.0,2018-04-24 05-AM,BTCUSD,9374.97,9400,9326.11,9399.46,491.5,4603726.27
1524542400.0,2018-04-24 04-AM,BTCUSD,9333.62,9375,9323.99,9374.97,173.21,1619085.7
1524538800.0,2018-04-24 03-AM,BTCUSD,9329.57,9359.91,9300.46,9333.62,213.96,1996963.18
1524535200.0,2018-04-24 02-AM,BTCUSD,9349.99,9371.1,9310.15,9329.57,197.35,1842233.26
1524531600.0,2018-04-24 01-AM,BTCUSD,9295.63,9350,9265.99,9349.99,276.32,2573736.75
1524528000.0,2018-04-24 12-AM,BTCUSD,9130.26,9303.6,9089.53,9295.63,588.15,5411712.75
1524524400.0,2018-04-23 11-PM,BTCUSD,9117.4,9140.47,9108.46,9130.26,208.15,1898745.58
1524520800.0,2018-04-23 10-PM,BTCUSD,9112.03,9135.3,9093.11,9117.4,286.53,2612702.8
1524517200.0,2018-04-23 09-PM,BTCUSD,9115.19,9120.41,9089.52,9112.03,113.59,1034948.86
1524513600.0,2018-04-23 08-PM,BTCUSD,9046.1,9117.66,9030.52,9115.19,360.78,3271165.54
1524510000.0,2018-04-23 07-PM,BTCUSD,9097,9098.52,9006.83,9046.1,234.2,2123319.74
1524506400.0,2018-04-23 06-PM,BTCUSD,9099.57,9114.3,9063.36,9097,288.18,2619661.27
1524502800.0,2018-04-23 05-PM,BTCUSD,9091.83,9119.79,9072.97,9099.57,251.41,2287086.37
1524499200.0,2018-04-23 04-PM,BTCUSD,9099.72,9120,9088.01,9091.83,121.44,1105590.04
1524495600.0,2018-04-23 03-PM,BTCUSD,9113.05,9141.53,9095.72,9099.72,87.28,795798.82
1524492000.0,2018-04-23 02-PM,BTCUSD,9136.92,9144.27,9067.64,9113.05,259.9,2367299.17
1524488400.0,2018-04-23 01-PM,BTCUSD,9169.62,9188.86,9124.03,9136.92,325.88,2984527.67
1524484800.0,2018-04-23 12-PM,BTCUSD,9134.99,9189.38,9110.01,9169.62,467.86,4280713.72
1524481200.0,2018-04-23 11-AM,BTCUSD,9109.37,9147.24,9091.03,9134.99,207.31,1891139.41
1524477600.0,2018-04-23 10-AM,BTCUSD,9126.68,9150.55,9104.71,9109.37,142.24,1298432.03
1524474000.0,2018-04-23 09-AM,BTCUSD,9135.44,9164.98,9067.65,9126.68,263.95,2406441.26
1524470400.0,2018-04-23 08-AM,BTCUSD,9158.81,9172.28,9120.93,9135.44,290.5,2656956.31
1524466800.0,2018-04-23 07-AM,BTCUSD,9146.72,9194.07,9145.86,9158.81,254.24,2330345.87
1524463200.0,2018-04-23 06-AM,BTCUSD,9117.9,9160.83,9099.41,9146.72,370.61,3384415.92
1524459600.0,2018-04-23 05-AM,BTCUSD,9100.4,9118,9088.61,9117.9,101.45,923689.94
1524456000.0,2018-04-23 04-AM,BTCUSD,9101.48,9107.28,9080.58,9100.4,87.38,794734.27
1524452400.0,2018-04-23 03-AM,BTCUSD,9089.38,9108.57,9057.64,9101.48,142.27,1292510.78
1524448800.0,2018-04-23 02-AM,BTCUSD,9083.77,9118.2,9055.41,9089.38,355.54,3226637.31
1524445200.0,2018-04-23 01-AM,BTCUSD,9056.82,9114.81,9010.07,9083.77,121.62,1100751.28
1524441600.0,2018-04-23 12-AM,BTCUSD,9018.4,9095.57,8990.94,9056.82,181.29,1638679.21
1524438000.0,2018-04-22 11-PM,BTCUSD,9069.58,9069.58,8959,9018.4,421.7,3795806.82
1524434400.0,2018-04-22 10-PM,BTCUSD,9117.93,9119.3,9035.88,9069.58,326.96,2969772.93
1524430800.0,2018-04-22 09-PM,BTCUSD,9085.59,9119.19,9060.67,9117.93,110.39,1003173.17
1524427200.0,2018-04-22 08-PM,BTCUSD,9082.28,9113.75,9060.16,9085.59,97.43,885007.29
1524423600.0,2018-04-22 07-PM,BTCUSD,9164.4,9180.72,9062.91,9082.28,574.52,5235682.85
1524420000.0,2018-04-22 06-PM,BTCUSD,9184.58,9190.15,9140,9164.4,236.88,2170713.15
1524416400.0,2018-04-22 05-PM,BTCUSD,9134.22,9200.94,9127.97,9184.58,158.42,1452630.45
